timestamp,latitude,longitude,altitude,speed,acceleration,bearing
2023-11-29 11:05:57,12.546153153,76.928374333,585.1622,,,
2023-11-29 11:05:58,12.546161613,76.928452546,587.5172,8.541180632440403,,83.67671722632394
2023-11-29 11:05:59,12.546160086,76.92852542,587.3532,7.911547102713298,-0.629633529727105,91.2297470051941
2023-11-29 11:06:00,12.546166194,76.928612786,585.1633,9.506973963387289,1.5954268606739905,85.90328789903009
2023-11-29 11:06:01,12.546168461,76.928705007,586.3106,10.012816540600536,0.5058425772132473,88.5573805959707
2023-11-29 11:06:02,12.546140232,76.928790624,586.349,9.808661150844584,-0.20415538975595204,108.6638405198712
2023-11-29 11:06:03,12.546139094,76.92890378,588.851,12.282575438856993,2.473914288012409,90.59028135655399
2023-11-29 11:06:04,12.546145191,76.929024836,586.7769,13.156866136773766,0.8742906979167735,87.04630495528562
2023-11-29 11:06:05,12.546086319,76.929129807,588.3459,13.140246363796498,-0.016619772977268354,119.87995189974532
2023-11-29 11:06:06,12.545995791,76.929223841,591.1218,14.335295559632579,1.1950491958360807,134.60382256012554
2023-11-29 11:06:07,12.546012811,76.929367992,593.8801,15.760165276387637,1.4248697167550581,83.10305596431442
2023-11-29 11:06:08,12.546032413,76.929493059,588.2057,13.748621421841872,-2.0115438545457653,80.87809162713938
2023-11-29 11:06:09,12.546017107,76.929625256,593.4778,14.449220311816731,0.7005988899748594,96.76446365436186
2023-11-29 11:06:10,12.546004916,76.929719753,591.4284,10.34587787751249,-4.10334243430424,97.5288654965849
2023-11-29 11:06:11,12.546008531,76.929798423,593.0111,8.548282518932009,-1.797595358580482,87.30475283010168
2023-11-29 11:06:12,12.546005359,76.929868901,590.7048,7.657795273294888,-0.8904872456371207,92.63991197923616
2023-11-29 11:06:13,12.546032139,76.929931115,590.1629,7.380120807299856,-0.2776744659950321,66.20349671906303
2023-11-29 11:06:14,12.545982762,76.929948924,593.7614,5.820800112129976,-1.5593206951698804,160.60477978422819
2023-11-29 11:06:15,12.545983737,76.929974372,592.5373,2.764248017137918,-3.0565520949920577,87.75225442050106
2023-11-29 11:06:16,12.54599638,76.929999855,591.1231,3.102691133180515,0.33844311604259714,63.05707796499826
2023-11-29 11:06:17,12.545980978,76.930017383,595.1389,2.559791801736518,-0.5428993314439969,131.9936498710332
2023-11-29 11:06:18,12.54596135,76.930070296,600.8061,6.143893416534268,3.5841016147977496,110.80792215276807
2023-11-29 11:06:19,12.54597209,76.9300861,594.0881,2.090135155862358,-4.053758260671909,55.15441711848479
2023-11-29 11:06:20,12.545971743,76.930145907,589.8528,6.49155553828084,4.4014203824184825,90.34055132740576
2023-11-29 11:06:21,12.545978004,76.930211441,591.1598,7.147037073294688,0.6554815350138474,84.40995837302103
2023-11-29 11:06:22,12.545951151,76.930264227,591.0389,6.460768665136584,-0.6862684081581039,117.52665587826675
2023-11-29 11:06:23,12.545999539,76.930301993,599.6524,6.764061111580684,0.30329244644410025,37.30182877191817
2023-11-29 11:06:24,12.545953234,76.930350772,592.7742,7.3852773733290284,0.6212162617483443,134.2013303038284
2023-11-29 11:06:25,12.545939861,76.930369309,595.1724,2.501869952692451,-4.883407420636578,126.46697178848194
2023-11-29 11:06:26,12.545924945,76.930381023,587.6104,2.08984397539456,-0.4120259772978909,142.5269759115423
2023-11-29 11:06:27,12.545925292,76.930411497,586.8007,3.3078680436149672,1.2180240682204073,89.3316546893144
2023-11-29 11:06:28,12.54596249,76.930450656,585.7967,5.930727988595323,2.622859944980356,45.779343485521565
2023-11-29 11:06:29,12.545945301,76.930499736,593.02,5.659641688826965,-0.2710862997683581,109.73753989431219
2023-11-29 11:06:30,12.54593512,76.930535128,601.0323,4.004780811145802,-1.6548608776811626,106.42027824120134
2023-11-29 11:06:31,12.5459418,76.930628566,596.6256,10.16890911577532,6.164128304629517,85.81112204583474
2023-11-29 11:06:32,12.5459263,76.930709534,598.1568,8.95566417892283,-1.2132449368524885,101.09581397241311
2023-11-29 11:06:33,12.545935823,76.930799641,596.6166,9.837356311277125,0.8816921323542939,83.82060529454083
2023-11-29 11:06:34,12.545943331,76.930840005,601.0946,4.4599360471406335,-5.377420264136491,79.21120584282005
2023-11-29 11:06:35,12.545957421,76.930931544,596.4284,10.058397037417208,5.598460990276575,81.03887955619842
2023-11-29 11:06:36,12.545948839,76.931036426,600.3731,11.423800906579784,1.3654038691625754,94.7917133841571
2023-11-29 11:06:37,12.54594276,76.931160495,594.7184,13.483382234590755,2.059581328010971,92.87356449359874
2023-11-29 11:06:38,12.545947669,76.931285173,594.1301,13.543533279489312,0.06015104489855716,87.69012301387335
2023-11-29 11:06:39,12.545952806,76.931408772,592.7484,13.427569129324494,-0.11596415016481743,87.56189032021655
2023-11-29 11:06:40,12.545959095,76.931527692,593.1253,12.926485473671857,-0.5010836556526375,86.8988511477707
2023-11-29 11:06:41,12.545971352,76.931669665,589.6335,15.469878207366817,2.5433927336949598,84.94559954182762
2023-11-29 11:06:42,12.546017069,76.931787705,603.6565,13.783696845604783,-1.6861813617620331,68.35804017740355
2023-11-29 11:06:43,12.546014983,76.931913676,598.2106,13.674834343155341,-0.10886250244944229,90.97188426116378
2023-11-29 11:06:44,12.546034263,76.932022739,595.8517,12.030237241475938,-1.6445971016794037,79.73481416681108
2023-11-29 11:06:45,12.546028552,76.932101718,589.3478,8.595853512294038,-3.4343837291818993,94.2366805672603
2023-11-29 11:06:46,12.546038845,76.932178384,588.6837,8.399653275321505,-0.1962002369725333,82.16855656469937
2023-11-29 11:06:47,12.546048549,76.932254422,585.3856,8.323387252932028,-0.07626602238947733,82.55125994925186
2023-11-29 11:06:48,12.546069278,76.932307627,590.394,6.217864251880912,-2.1055230010511155,68.24122588534914
2023-11-29 11:06:49,12.546077103,76.932344138,590.3199,4.057291833106984,-2.1605724187739286,77.61653062109326
2023-11-29 11:06:50,12.546079655,76.932359316,591.098,1.671677834995593,-2.3856139981113906,80.22664006651416
2023-11-29 11:06:51,12.546074475,76.932364651,589.49,0.8167461551437168,-0.8549316798518761,134.84771512102662
2023-11-29 11:06:52,12.54608563,76.932358943,591.6666,1.3864981438917179,0.569751988748001,333.4587778917091
2023-11-29 11:06:53,12.546085439,76.932363171,592.1184,0.45939733802323857,-0.9271008058684793,92.64976428688647
2023-11-29 11:06:54,12.546082528,76.932368794,590.9052,0.6908427014826409,0.23144536345940236,117.93965898763923
2023-11-29 11:06:55,12.546094445,76.932389093,593.7084,2.571035092534837,1.880192391052196,58.97584271026119
2023-11-29 11:06:56,12.54609435,76.932407925,593.0153,2.0440481684082967,-0.5269869241265401,90.29610040604922
2023-11-29 11:06:57,12.546096104,76.932440577,592.8837,3.549402981512663,1.5053548131043661,86.85006808916512
2023-11-29 11:06:58,12.546093837,76.932483948,591.5888,4.714222582337461,1.1648196008247984,93.0651769515058
2023-11-29 11:06:59,12.546098446,76.932524781,591.946,4.461537302916549,-0.2526852794209127,83.40386055399279
2023-11-29 11:07:00,12.546104924,76.93256388,591.4113,4.304493935532561,-0.15704336738398794,80.3667081321492
2023-11-29 11:07:01,12.546119164,76.93261572,591.8996,5.845251960293871,1.5407580247613106,74.28280679084781
2023-11-29 11:07:02,12.546130066,76.93268047,590.3633,7.131732635511116,1.2864806752172449,80.21337606950021
2023-11-29 11:07:03,12.546143771,76.93275526,591.7205,8.259491891508269,1.1277592559971525,79.3676547349985
2023-11-29 11:07:04,12.5461561,76.932833821,589.9418,8.636492250507708,0.37700035899943884,80.86645459499823
2023-11-29 11:07:05,12.546176949,76.932916484,592.0371,9.266890709939283,0.630398459431575,75.51238710579844
2023-11-29 11:07:06,12.54619419,76.933007589,591.1589,10.072635424335331,0.8057447143960488,79.02802201263313
2023-11-29 11:07:07,12.546213683,76.933095732,590.9592,9.809483150505793,-0.26315227382953843,77.23445013192344
2023-11-29 11:07:08,12.546227699,76.933180529,591.7837,9.334862360722028,-0.4746207897837653,80.38912926097362
2023-11-29 11:07:09,12.546243626,76.933268669,590.5263,9.729234235461865,0.3943718747398375,79.51203182927293
2023-11-29 11:07:10,12.546263344,76.933366624,591.457,10.85572633809594,1.1264921026340744,78.34774973277786
2023-11-29 11:07:11,12.546278694,76.933464289,589.9831,10.737063116129711,-0.11866322196622825,80.85302864798183
2023-11-29 11:07:12,12.546298938,76.933575307,591.4802,12.258312670171742,1.521249554042031,79.41854721305617
2023-11-29 11:07:13,12.546316777,76.933678463,590.5065,11.370871883078179,-0.8874407870935634,79.9535521723775
2023-11-29 11:07:14,12.546335969,76.933773561,590.1246,10.540204576977644,-0.8306673061005352,78.31867763613212
2023-11-29 11:07:15,12.546350127,76.933856583,592.4059,9.147664937423706,-1.392539639553938,80.09014867965959
2023-11-29 11:07:16,12.54636543,76.933916722,590.9089,6.745614371558575,-2.4020505658651308,75.38899292373048
2023-11-29 11:07:17,12.546374264,76.933966262,591.0195,5.4660422422079185,-1.2795721293506563,79.6471949661962
2023-11-29 11:07:18,12.546384798,76.934002117,591.44,4.064142102355028,-1.4019001398528905,73.24916030321799
2023-11-29 11:07:19,12.546388888,76.934034726,590.7797,3.568468272050909,-0.4956738303041188,82.67796130072054
2023-11-29 11:07:20,12.546395204,76.934049001,590.8564,1.701142598391889,-1.86732567365902,65.61635863168027
2023-11-29 11:07:21,12.546412679,76.934060902,591.2839,2.3333080222552125,0.6321654238633234,33.61465979511121
2023-11-29 11:07:22,12.546420918,76.934066259,591.3849,1.0850731399883855,-1.248234882266827,32.40222180907381
2023-11-29 11:07:23,12.54642567,76.934063887,590.0755,0.5877825658027244,-0.49729057418566114,334.0228731952578
2023-11-29 11:07:24,12.546431982,76.934064832,594.6685,0.7093175524321467,0.1215349866294223,8.314331250351643
2023-11-29 11:07:25,12.54643172,76.934061352,591.8035,0.3788397296205174,-0.3304778228116293,265.5895558923587
2023-11-29 11:07:26,12.546439165,76.934060507,592.5412,0.8329112798307765,0.45407155021025913,353.67805832512266
2023-11-29 11:07:27,12.546447691,76.934057579,591.4147,0.9998971395627175,0.16698585973194102,341.4678525175031
2023-11-29 11:07:28,12.546458542,76.934049989,590.4689,1.4609922209796566,0.4610950814169391,325.6758574860035
2023-11-29 11:07:29,12.546468072,76.934029949,589.6649,2.419534031184851,0.9585418102051946,295.97454698428965
2023-11-29 11:07:30,12.546471592,76.933996185,592.5503,3.685573817238007,1.2660397860531556,276.09628365879166
2023-11-29 11:07:31,12.546460777,76.933952995,589.8506,4.839616938841723,1.1540431216037161,255.61211309789303
2023-11-29 11:07:32,12.546457251,76.933907247,589.6179,4.980925172895553,0.14130823405383008,265.4852997090191
2023-11-29 11:07:33,12.546448043,76.933862571,590.7673,4.956032739860166,-0.024892433035387462,258.0772228557787
2023-11-29 11:07:34,12.546437348,76.933809551,589.8745,5.876363848418131,0.9203311085579653,258.3241226809337
2023-11-29 11:07:35,12.546426021,76.933742923,590.0656,7.340638011611167,1.4642741631930365,260.1203246801351
2023-11-29 11:07:36,12.546409488,76.933660241,590.1105,9.160635876273057,1.8199978646618895,258.42309543307607
2023-11-29 11:07:37,12.546392172,76.933577113,589.0086,9.225842508404497,0.0652066321314404,257.95371480693666
2023-11-29 11:07:38,12.546379758,76.933492043,589.9244,9.336078010959449,0.11023550255495174,261.4974426033008
2023-11-29 11:07:39,12.546362862,76.933393801,588.2582,10.82739648940922,1.4913184784497702,260.00757730848363
