timestamp,latitude,longitude,altitude,speed,acceleration,bearing
2023-11-29 06:31:33,12.348594979,76.660531545,636.4396,,,
2023-11-29 06:31:34,12.348593138,76.660524999,634.8154,0.7399236499775719,,253.93882879517557
2023-11-29 06:31:35,12.348594154,76.660529917,635.951,0.5460201296520578,-0.19390352032551406,78.05898748275052
2023-11-29 06:31:36,12.348588195,76.660531643,637.1288,0.6886235198651002,0.14260339021304236,164.2014136135208
2023-11-29 06:31:37,12.348587244,76.660525038,635.3172,0.7252020504958345,0.03657853063073435,261.61544093055346
2023-11-29 06:31:38,12.348582953,76.660525245,636.4359,0.4776669291859769,-0.2475351213098576,177.30196452292785
2023-11-29 06:31:39,12.348584349,76.660531536,636.7552,0.7007524598984832,0.2230855307125063,77.20188899601573
2023-11-29 06:31:40,12.348581696,76.66052551,634.5981,0.7179637250768424,0.017211265178359136,245.73959308579788
2023-11-29 06:31:41,12.348584435,76.660532704,635.8105,0.838683815457834,0.12072009038099163,68.70660008781732
2023-11-29 06:31:42,12.348575834,76.66053364,637.4124,0.9617765198099929,0.12309270435215891,173.93185630974017
2023-11-29 06:31:43,12.348577121,76.66052668,636.9395,0.7694372901027946,-0.1923392297071983,280.71887510303253
2023-11-29 06:31:44,12.348584257,76.66053347,637.1684,1.0833262337069867,0.31388894360419206,42.90745305561768
2023-11-29 06:31:45,12.348576394,76.660528954,637.039,1.0025336212207074,-0.08079261248627922,209.2945179651619
2023-11-29 06:31:46,12.348579731,76.660532721,637.8887,0.5523697648226934,-0.45016385639801404,47.79729351389466
2023-11-29 06:31:47,12.348586888,76.660540883,637.2594,1.1913646175147563,0.6389948526920629,48.08772053646965
2023-11-29 06:31:48,12.348573171,76.660531822,637.546,1.81524770003491,0.6238830825201538,212.8335348995626
2023-11-29 06:31:49,12.348578961,76.660533903,637.5964,0.6823473799265576,-1.1329003201083525,19.34605304611108
2023-11-29 06:31:50,12.348581316,76.660532768,636.5045,0.28943448459226373,-0.39291289533429385,334.78879802487666
2023-11-29 06:31:51,12.348573333,76.660534021,638.9985,0.8980426990463343,0.6086082144540705,171.2828839655101
2023-11-29 06:31:52,12.34857573,76.660536733,637.8682,0.39726588945905594,-0.5007768095872783,47.86177072576271
2023-11-29 06:31:53,12.348574931,76.660534238,636.4103,0.2852040677445697,-0.11206182171448625,251.84957170945893
2023-11-29 06:31:54,12.348572389,76.660543558,638.8916,1.0510801120040159,0.7658760442594461,105.60006853516984
2023-11-29 06:31:55,12.348572597,76.660542339,638.8876,0.1344154806006355,-0.9166646314033804,279.90805398523673
2023-11-29 06:31:56,12.348572696,76.660541432,637.8069,0.09913361262897859,-0.0352818679716569,276.37556204123916
2023-11-29 06:31:57,12.348569312,76.660534514,638.6327,0.8403963502466602,0.7412627376176816,243.40087541753007
2023-11-29 06:31:58,12.348569098,76.660533877,636.5061,0.07316989158034679,-0.7672264586663133,251.02159111119835
2023-11-29 06:31:59,12.348571358,76.660533714,637.0412,0.25192348325645614,0.17875359167610935,355.96986915895275
2023-11-29 06:32:00,12.348571804,76.660536399,637.7825,0.2958375143393902,0.04391403108293407,80.34961602701094
2023-11-29 06:32:01,12.348571961,76.660532812,636.8638,0.39001941970026116,0.09418190536087095,272.56546571322883
2023-11-29 06:32:02,12.348573031,76.660539943,638.3946,0.7836707126926026,0.3936512929923414,81.26746170558863
2023-11-29 06:32:03,12.348569612,76.66054149,637.7328,0.415656621821632,-0.3680140908709706,156.15440879228288
2023-11-29 06:32:04,12.348571429,76.660533797,636.2939,0.8597101681577952,0.44405354633616323,283.59226070576847
2023-11-29 06:32:05,12.34857222,76.660533676,637.1959,0.088931779964767,-0.7707783881930282,351.5010714861792
2023-11-29 06:32:06,12.348567009,76.660528643,638.0429,0.7966329277767585,0.7077011478119916,223.33469956919546
